genotype,sex,animalNo,expType,birthDate,fps,traceLenFrame,traceLenSec,inZoneFraction,inZoneDuration,inZoneMedDiverg_Deg,path2_inZoneBendability,path2_midLineUniform_mm,path2_midLineUniform_pix,path2_head_mm,path2_tail_mm,path2_probDensity,path2_smr,path2_s2r,path2_seq,path2_csv,path2_mat,path2_anaMat,avi,latency_to_m_cell,latency_to_others,m_cell_spikes,median_spike_instFreq_Hz,other_spikes,path2_spike_train_df,path2_trace_mm
rei-INT,F,10,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_10_ID#1261/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_10_ID#1261/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_10_ID#1261/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie44I/IntF10I.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie44I/IntF10I.S2R,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie44I/IntF10I_box.csv,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie44I/C_START_rei_11_2018_IntF10_I_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie44I/C_START_rei_11_2018_IntF10_I_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie44I/IntF10I.avi,0.017441999999999958,0.0030599999999999516,104.0,1683.5016835017304,6822.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_10_ID#1261/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_10_ID#1261/trace_mm.csv
rei-INT,F,13,c-start,08-2019,920.0,4610,5.010869565217392,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_13_ID#1262/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_13_ID#1262/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_13_ID#1262/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie13b/rei_cstIntWF13II_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie13b/rei_cstIntWF13II_06-2020.S2R,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie47/IntF13_box.csv,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie13b/rei_cstIntWF13II_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie13b/rei_cstIntWF13II_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie13b/rei_cstIntWF13II_06-2020.avi,0.01801800000000009,0.005597999999999992,48.0,149.3428912783793,829.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_13_ID#1262/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_13_ID#1262/trace_mm.csv
rei-INT,F,14,c-start,08-2019,922.0,4614,5.004338394793926,,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_14_ID#1263/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_14_ID#1263/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie14/rei_cstIntWF14_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie14/rei_cstIntWF14_06-2020.S2R,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie48/IntF14_box.csv,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie14/rei_cstIntWF14_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie14/rei_cstIntWF14_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie14/rei_cstIntWF14_06-2020.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_14_ID#1263/trace_mm.csv
rei-INT,F,30,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_30_ID#1264/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie30b/rei_cstIntWF30II_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie30b/rei_cstIntWF30II_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie30b/rei_cstIntWF30II_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie30b/rei_cstIntWF30II_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie30b/rei_cstIntWF30II_06-2020.avi,1.1370419999999999,0.003843000000000041,58.0,375.3753753753441,1925.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_30_ID#1264/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_30_ID#1264/trace_mm.csv
rei-INT,F,24,c-start,08-2019,923.0,4613,4.99783315276273,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_24_ID#1265/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie24a/rei_cstIntWF24I_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie24a/rei_cstIntWF24I_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie24a/rei_cstIntWF24I_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie24a/rei_cstIntWF24I_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie24a/rei_cstIntWF24I_06-2020.avi,1.127286,0.004005000000000036,50.0,351.61744022502666,1824.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_24_ID#1265/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_24_ID#1265/trace_mm.csv
rei-INT,F,28,c-start,08-2019,923.0,4613,4.99783315276273,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_28_ID#1266/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie28a/rei_cstIntWF28I_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie28a/rei_cstIntWF28I_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie28a/rei_cstIntWF28I_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie28a/rei_cstIntWF28I_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie28a/rei_cstIntWF28I_06-2020.avi,1.1375639999999998,0.012275999999999954,42.0,210.4377104377163,916.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_28_ID#1266/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_28_ID#1266/trace_mm.csv
rei-INT,F,25,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_25_ID#1267/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie25/rei_cstIntWF25_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie25/rei_cstIntWF25_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie25/rei_cstIntWF25_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie25/rei_cstIntWF25_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie25/rei_cstIntWF25_06-2020.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_25_ID#1267/trace_mm.csv
rei-INT,F,90,c-start,08-2019,922.0,4615,5.005422993492408,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_90_ID#1268/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie9/rei_cstIntWF9_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie9/rei_cstIntWF9_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie9/rei_cstIntWF9_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie9/rei_cstIntWF9_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie9/rei_cstIntWF9_06-2020.avi,1.8965789999999996,0.008280000000000065,39.0,419.28721173998855,1971.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_90_ID#1268/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_90_ID#1268/trace_mm.csv
rei-INT,F,60,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_60_ID#1269/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie6/rei_cstIntWF6_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie6/rei_cstIntWF6_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie6/rei_cstIntWF6_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie6/rei_cstIntWF6_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie6/rei_cstIntWF6_06-2020.avi,1.1341710000000003,1.1324969999999999,58.0,440.92405083217,708.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_60_ID#1269/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_60_ID#1269/trace_mm.csv
rei-INT,F,5,c-start,08-2019,924.0,4619,4.998917748917749,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_5_ID#1270/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_5_ID#1270/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_5_ID#1270/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie40/IntF5.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie40/IntF5.S2R,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie40/IntF5_box.csv,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie40/C_START_rei_11_2018_IntF5_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie40/C_START_rei_11_2018_IntF5_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie40/IntF5.avi,0.02170800000000006,0.003078000000000025,3.0,1063.2885632885482,4015.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_5_ID#1270/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_5_ID#1270/trace_mm.csv
rei-INT,F,11,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_11_ID#1271/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_11_ID#1271/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_11_ID#1271/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie45/IntF11.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie45/IntF11.S2R,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie45/IntF11_box.csv,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie45/C_START_rei_11_2018_IntF11_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie45/C_START_rei_11_2018_IntF11_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie45/IntF11.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_11_ID#1271/trace_mm.csv
rei-INT,F,70,c-start,08-2019,923.0,4614,4.998916576381365,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_70_ID#1272/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie7/rei_cstIntWF7_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie7/rei_cstIntWF7_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie7/rei_cstIntWF7_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie7/rei_cstIntWF7_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie7/rei_cstIntWF7_06-2020.avi,1.618092,0.00723600000000002,31.0,297.107649092036,1071.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_70_ID#1272/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_70_ID#1272/trace_mm.csv
rei-INT,F,40,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_40_ID#1273/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie4/rei_cstIntWF4_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie4/rei_cstIntWF4_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie4/rei_cstIntWF4_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie4/rei_cstIntWF4_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie4/rei_cstIntWF4_06-2020.avi,1.1137500000000002,0.2636369999999999,68.0,526.5929436545903,679.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_40_ID#1273/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_40_ID#1273/trace_mm.csv
rei-INT,F,8,c-start,08-2019,924.0,4620,5.0,,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_8_ID#1274/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_8_ID#1274/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie42/IntF8.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie42/IntF8.S2R,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie42/IntF8_box.csv,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie42/C_START_rei_11_2018_IntF8_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie42/C_START_rei_11_2018_IntF8_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie42/IntF8.avi,0.02894400000000008,0.003996000000000111,13.0,949.6676163345097,4151.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_8_ID#1274/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_8_ID#1274/trace_mm.csv
rei-INT,F,35,c-start,08-2019,923.0,4614,4.998916576381365,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_35_ID#1275/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie35/rei_cstIntWF35_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie35/rei_cstIntWF35_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie35/rei_cstIntWF35_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie35/rei_cstIntWF35_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie35/rei_cstIntWF35_06-2020.avi,1.132524,1.130643,28.0,223.34094712725613,358.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_35_ID#1275/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_35_ID#1275/trace_mm.csv
rei-INT,F,29,c-start,08-2019,923.0,4614,4.998916576381365,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_29_ID#1276/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie29/rei_cstIntWF29_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie29/rei_cstIntWF29_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie29/rei_cstIntWF29_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie29/rei_cstIntWF29_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie29/rei_cstIntWF29_06-2020.avi,1.1377530000000002,0.005967000000000056,52.0,332.66799733864895,1771.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_29_ID#1276/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_29_ID#1276/trace_mm.csv
rei-INT,F,22,c-start,08-2019,922.0,4615,5.005422993492408,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_22_ID#1277/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie22/rei_cstIntWF22_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie22/rei_cstIntWF22_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie22/rei_cstIntWF22_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie22/rei_cstIntWF22_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie22/rei_cstIntWF22_06-2020.avi,1.1324070000000002,0.2971800000000001,46.0,152.41579027586135,311.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_22_ID#1277/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_22_ID#1277/trace_mm.csv
rei-INT,F,32,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_32_ID#1278/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie32b/rei_cstIntWF32II_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie32b/rei_cstIntWF32II_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie32b/rei_cstIntWF32II_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie32b/rei_cstIntWF32II_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie32b/rei_cstIntWF32II_06-2020.avi,1.1304990000000001,0.003222000000000058,27.0,308.64197530865056,1790.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_32_ID#1278/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_32_ID#1278/trace_mm.csv
rei-INT,F,23,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_23_ID#1279/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie23/rei_cstIntWF23_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie23/rei_cstIntWF23_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie23/rei_cstIntWF23_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie23/rei_cstIntWF23_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie23/rei_cstIntWF23_06-2020.avi,1.127421,0.020087999999999884,96.0,248.8568746920687,770.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_23_ID#1279/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_23_ID#1279/trace_mm.csv
rei-INT,F,16,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_16_ID#1280/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie16/rei_cstIntWF16_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie16/rei_cstIntWF16_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie16/rei_cstIntWF16_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie16/rei_cstIntWF16_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie16/rei_cstIntWF16_06-2020.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_16_ID#1280/trace_mm.csv
rei-INT,F,12,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_12_ID#1281/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_12_ID#1281/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_12_ID#1281/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie46/IntF12.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie46/IntF12.S2R,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie46/IntF12_box.csv,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie46/C_START_rei_11_2018_IntF12_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie46/C_START_rei_11_2018_IntF12_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie46/IntF12.avi,0.03374100000000002,0.004383000000000248,4.0,1984.126984125874,5040.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_12_ID#1281/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_12_ID#1281/trace_mm.csv
rei-INT,F,6,c-start,08-2019,924.0,4618,4.9978354978354975,,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_6_ID#1282/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_6_ID#1282/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie41/IntF6.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie41/IntF6.S2R,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie41/IntF6_box.csv,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie41/C_START_rei_11_2018_IntF6_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie41/C_START_rei_11_2018_IntF6_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie41/IntF6.avi,0.021258,0.00412200000000007,11.0,683.7671572958326,2833.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_6_ID#1282/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_6_ID#1282/trace_mm.csv
rei-INT,F,9,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_9_ID#1283/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_9_ID#1283/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_9_ID#1283/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie43/IntF9.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie43/IntF9.S2R,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie43/IntF9_box.csv,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie43/C_START_rei_11_2018_IntF9_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie43/C_START_rei_11_2018_IntF9_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie43/IntF9.avi,0.01637999999999995,0.0030689999999999884,26.0,712.2507122507321,2925.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_9_ID#1283/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_9_ID#1283/trace_mm.csv
rei-INT,F,50,c-start,08-2019,923.0,4614,4.998916576381365,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_50_ID#1284/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie5/rei_cstIntWF5_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie5/rei_cstIntWF5_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie5/rei_cstIntWF5_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie5/rei_cstIntWF5_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie5/rei_cstIntWF5_06-2020.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_50_ID#1284/trace_mm.csv
rei-INT,F,27,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_27_ID#1285/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie27/rei_cstIntWF27_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie27/rei_cstIntWF27_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie27/rei_cstIntWF27_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie27/rei_cstIntWF27_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie27/rei_cstIntWF27_06-2020.avi,1.1218050000000004,0.0032400000000001317,22.0,352.7336860670016,1983.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_27_ID#1285/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_27_ID#1285/trace_mm.csv
rei-INT,F,19,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_19_ID#1286/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie19/rei_cstIntWF19_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie19/rei_cstIntWF19_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie19/rei_cstIntWF19_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie19/rei_cstIntWF19_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie19/rei_cstIntWF19_06-2020.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_19_ID#1286/trace_mm.csv
rei-INT,F,31,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_31_ID#1287/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie31/rei_cstIntWF31_06-2020.smr,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie31/rei_cstIntWF31_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie31/rei_cstIntWF31_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie31/rei_cstIntWF31_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/IntWild/Female/movie31/rei_cstIntWF31_06-2020.avi,1.134684,0.003662999999999972,29.0,314.7623544224125,1897.0,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_31_ID#1287/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-INT_08-2019_F_31_ID#1287/trace_mm.csv
