genotype,sex,animalNo,expType,birthDate,thrust_mean_m/s,slip_mean_m/s,yaw_mean_m/s,thrust_median_m/s,slip_median_m/s,yaw_median_m/s,cruising_thrust_mean_m/s,cruising_slip_mean_m/s,cruising_yaw_mean_m/s,cruising_thrust_median_m/s,cruising_slip_median_m/s,cruising_yaw_median_m/s,activity_duration_s,activity_fraction,sec_to_first_stop,torque
rei-HM,F,41,free swimming,11-2018,0.0845093035871406,0.03274773329061757,226.384778987429,0.0777684308631193,0.02271850528405315,121.16081582346538,0.08820636109550832,0.03376941294868813,235.42270019604186,0.0815698811695122,0.024732548270749,132.1993477461504,28.597859500000002,0.9530078320279953,29.997999500000002,0.0008586075392371732
rei-HM,M,7,free swimming,11-2018,0.032436198309697045,0.03554452336753657,206.30349235660802,0.0261055868484803,0.023104056457631,99.39425353724118,0.03932274345427878,0.042698479786470726,253.56414064327987,0.0348182693457136,0.0317803529623256,148.3877257069821,23.96199299999996,0.7743225806451612,30.91380599999995,0.00041363108377418564
rei-HM,M,30,free swimming,11-2018,0.06633407422399079,0.013913010738816812,87.45189980170882,0.05901854050196735,0.0037716599178391,23.581635998920092,0.069343794541149,0.014443045107322973,91.62365906541352,0.0615303558552203,0.0038445271167532,25.083488676117227,28.23878610000001,0.941343109481753,29.98840110000001,0.0028456187789770906
rei-HM,M,51,free swimming,11-2018,0.04125720911493576,0.025763746589617588,141.43337340803149,0.0383919004100476,0.018786242860159348,64.74156336305299,0.046312095388416484,0.028344099632071726,160.80393845084524,0.0431094767881802,0.0218873852130401,84.79558212616212,25.4324565,0.8476920513247792,29.982001500000003,0.0008869389703273317
rei-HM,M,1,free swimming,11-2018,0.038784100416650216,0.014837439450716574,96.82653150328801,0.0364249222050058,0.0032627140834902,23.594180838344414,0.0455697369795944,0.017961892125108993,119.01262463146682,0.0417656091077455,0.0039985966158959,34.68120210609982,24.266230500000017,0.7849490125209758,30.898441500000022,0.0014470943825061105
rei-HM,M,13,free swimming,11-2018,0.012308355423223276,0.0029663243865661907,22.503475932491842,0.009341858725823899,0.0013405210391287002,8.618366726128102,0.030932856466919054,0.008733082489132417,73.38465173831878,0.03072610710679505,0.003327023560003,34.68135429050463,4.697556000000005,0.15664055990668221,29.67456120000003,0.001291637755215206
rei-HM,M,35,free swimming,11-2018,0.08753163215388943,0.02357217230427302,190.31106437110762,0.0849440350134269,0.0107223064254241,77.24395419458716,0.08757523203820759,0.023579114309203664,190.39588071832392,0.08495355951481584,0.0107097345447508,77.29548711843961,29.96800800000002,0.9991668055324112,29.98300200000002,0.0013117973827506814
rei-HM,M,26,free swimming,11-2018,0.16070558089120981,0.038505255378356,250.73262979650568,0.15473840524526006,0.0126031406741969,91.3215422769099,0.18481748283547883,0.04438381480417232,289.1688966395351,0.17158145349834236,0.0188292014921429,123.0351920347033,25.966230399999983,0.8651891351441426,26.06625439999998,0.0017469758390947613
rei-HM,M,39,free swimming,11-2018,0.1829792858801752,0.04358435173553645,380.0537150908645,0.18506876840070005,0.0246538723768834,199.13455158171018,0.1829792858801752,0.04358435173553645,380.0537150908645,0.18506876840070005,0.0246538723768834,199.13455158171018,30.0,0.9998333611064822,29.995,0.0010705510695151745
rei-HM,M,11,free swimming,11-2018,0.04887356380620376,0.020905129660125168,134.8385497439524,0.043108140999559855,0.0104237637960563,50.44684073288437,0.0552969226211326,0.023627003136379745,154.8259110873342,0.0488375936086169,0.0133100895597425,64.45801449271755,25.37941530000001,0.8460256623896018,29.94341100000001,0.0010651184800133716
rei-HM,M,47,free swimming,11-2018,0.04256494721547336,0.02124519598875916,125.22959343760536,0.029519939409806052,0.0037341875750093,20.13583065590865,0.06995123199700683,0.03577340824379833,214.67743062459974,0.06247037060278335,0.0236123953583838,120.9525652852733,16.754689999999986,0.5582402932844526,30.003398599999972,0.0006950831482638811
rei-HM,M,54,free swimming,11-2018,0.09801050702343975,0.03269253171457894,212.25564505155523,0.08233517320070835,0.0149262786838855,96.58720145920938,0.10325965486009667,0.034313025682231414,224.00571393510225,0.08888997852107244,0.01706469503502625,113.59048159952783,28.172762799999944,0.9401766372271289,29.95540659999994,0.0010217951969269017
rei-HM,M,21,free swimming,11-2018,0.08660630881548954,0.026626770630910058,194.21533820338905,0.085463775766865,0.010987595346093549,92.371983743024,0.08660630881548954,0.026626770630910058,194.21533820338905,0.085463775766865,0.010987595346093549,92.371983743024,30.00239999999994,0.9998333611064822,29.99739959999994,0.0010766599830455011
rei-HM,M,5,free swimming,11-2018,0.08123851006631143,0.024047402751363578,175.88322924296003,0.0665370175567302,0.007806167848054799,48.88396754783031,0.09131922109639769,0.027054420697250926,199.79003186015697,0.07565133979280164,0.00995510657991425,65.11595365179801,26.24255100000005,0.8730897009966777,30.049118900000057,0.0014655246152674591
rei-HM,M,10,free swimming,11-2018,0.024552878483483486,0.008365050409841483,62.39149762409587,0.00972790070132435,0.0012163323026481,6.625213847360101,0.05216598248393016,0.018652676937903255,141.88756870393527,0.048291853005573496,0.0046933837857553,36.5806009011294,12.37445320000001,0.4122646225629062,29.09046880000002,0.001438958430892003
rei-HM,M,91,free swimming,11-2018,0.19484848159719786,0.04959207885466262,401.13093513198254,0.19882221149284005,0.03590028957034515,279.10526476039763,0.19484848159719786,0.04959207885466262,401.13093513198254,0.19882221149284005,0.03590028957034515,279.10526476039763,29.986200000000025,0.9998333611064822,29.981202300000025,0.0008682088528567443
rei-HM,M,20,free swimming,11-2018,0.0925890079366354,0.021259587442205626,154.3171162332126,0.0898066539398254,0.0072056371139864,36.75811296271263,0.0925890079366354,0.021259587442205626,154.3171162332126,0.0898066539398254,0.0072056371139864,36.75811296271263,29.99020080000005,0.9998333333333334,29.98520160000005,0.0026480508646696053
rei-HM,M,16,free swimming,11-2018,0.1946631556137832,0.04232647560292457,302.1434540941256,0.19114033655664805,0.0237993037732104,159.91866080277646,0.1946631556137832,0.04232647560292457,302.1434540941256,0.19114033655664805,0.0237993037732104,159.91866080277646,30.004799999999992,0.9998333611064822,29.99979919999999,0.0014597960624362488
rei-HM,M,43,free swimming,11-2018,0.15342384913766208,0.045979884024686196,322.72705913817197,0.1462392400057572,0.026502509996606402,193.71959869525028,0.15342384913766208,0.045979884024686196,322.72705913817197,0.1462392400057572,0.026502509996606402,193.71959869525028,30.00120000000003,0.9998333611064822,29.99619980000003,0.0009538076063793635
rei-HM,M,60,free swimming,11-2018,0.057235890423401485,0.019702567632214334,130.66715435154273,0.040359409496693005,0.00334026361985875,14.86903474414305,0.07815994967633765,0.027283635609995843,184.0944416158078,0.0578665368463397,0.0063522333481638,40.01628437495697,20.737531799999953,0.6913847692051325,24.106318599999945,0.0020161040120977303
rei-HM,M,70,free swimming,11-2018,0.06301848472806253,0.01283015633794107,78.35145746605603,0.0580824325022394,0.0029247335404625503,17.969366420686583,0.06332215631410287,0.012867730028853164,78.71441841766806,0.058319001748514496,0.0029146404677043002,17.949678829751292,29.775235200000047,0.9925012497917014,29.99020080000005,0.0034068139101506574
rei-HM,M,52,free swimming,11-2018,0.05006208474216825,0.023602939982415843,172.711005697134,0.04017417571290375,0.016477566517372,75.30417541742196,0.060941907264156096,0.028374312499945348,212.72129138826082,0.0480151809969986,0.0231747704807557,113.92457043176876,23.789512000000016,0.7925345775704049,29.96698200000002,0.0006848886205302729
rei-HM,M,19,free swimming,11-2018,0.08462028886216005,0.039667603951430756,284.7371705553352,0.0793627172409542,0.0265363920958274,153.537133544296,0.09153161758571132,0.042702167885199795,309.46800662441296,0.08469475328375439,0.030722583604458953,184.53126149956347,27.44164639999997,0.9145142476253958,29.996799699999972,0.000677307755967091
rei-HM,M,33,free swimming,11-2018,0.05172205516577079,0.025810725707400655,154.570060462887,0.04186598971495715,0.018638516460006048,65.82864188582249,0.06297628110832973,0.03076795715381792,189.30828196345877,0.0529941410443273,0.0253114045849573,101.62376936928864,23.81022850000002,0.7940343276120646,26.373638200000023,0.0009134321144522379
rei-HM,M,61,free swimming,11-2018,0.09306274234081958,0.020987164345064584,156.9222881249685,0.0818002448778922,0.0073849272133552,65.29347114188795,0.09875094006742169,0.02228912222881408,167.13403898771833,0.0858205345310709,0.0084370010150266,74.63902574685335,27.93046860000003,0.9313447758706882,29.679558600000032,0.0014102790881735422
rei-HM,M,15,free swimming,11-2018,0.15994908707492683,0.03147944924168976,278.82410375679007,0.14732795865258186,0.01555186189905165,141.9081492699698,0.17356769267625283,0.03418332043116779,303.19231752994733,0.16072672520971695,0.01854417304860525,174.77940534345748,27.51348199999999,0.9175137477087152,27.55845499999999,0.0011559859854366702
rei-HM,M,48,free swimming,11-2018,0.0817462735205229,0.02314978262379463,167.88763287606983,0.0617791364889939,0.0061456969088275,39.06113537785245,0.12370997684162391,0.034306800449186374,254.56792969433664,0.09931789734158455,0.01787533716000705,134.39894202761877,19.263852000000032,0.6418930178303616,27.340467000000046,0.0010216288838133893
rei-HM,M,4,free swimming,11-2018,0.07353088478741826,0.022854969604547817,147.9540667479649,0.0674396083395205,0.0112299629972084,70.37443275559951,0.07567013377406327,0.023333359884599076,152.02857648168566,0.0692479689934965,0.0114210133775394,73.58183479219527,30.18551969999996,0.964932415200204,31.27454399999996,0.0011957849006816966
rei-HM,M,36,free swimming,11-2018,0.16436713549598772,0.056451234871880446,375.6576305435223,0.15771286508892873,0.0434412867955202,307.0585717637805,0.16723398181358695,0.05728617106732279,381.82278256604894,0.15988889711726106,0.04477739271337335,316.60022164914636,29.454697199999945,0.9818363606065655,29.989600899999942,0.0006536113208210784
rei-HM,M,25,free swimming,11-2018,0.07593708807447484,0.0219210607265268,132.94333059291515,0.0661811805107161,0.013406356001226,68.19911468417104,0.080830924212798,0.022823487788664675,139.5233822322295,0.0700244903421605,0.0140853730124502,75.98799686960902,27.92990969999997,0.9324324324324325,29.938824299999972,0.0011912578067005072
rei-HM,M,23,free swimming,11-2018,0.1662342783359994,0.03450553114293326,248.8185186982777,0.1620142066934558,0.0170523036781957,122.75020404931922,0.1662342783359994,0.03450553114293326,248.8185186982777,0.1620142066934558,0.0170523036781957,122.75020404931922,29.975400000000015,0.9998333611064822,29.970404100000014,0.0015973490165370778
rei-HM,M,40,free swimming,11-2018,0.04923362396702032,0.014384656247994114,103.92367865511746,0.04161407706847865,0.00482598170040315,32.62480549562756,0.05638148729919702,0.01686753602707004,122.50694150406441,0.04903791897858175,0.006391800879491,46.30153007065161,24.37,0.8121979670054991,29.9,0.0014714539916910073
rei-HM,M,29,free swimming,11-2018,0.02713557652809338,0.027726904833298326,129.3363860181755,0.02153707029575915,0.02182228319563885,79.50313226102992,0.03257776217121185,0.03301355072996468,157.41906552842252,0.03024677455286185,0.029620459876578,111.76120075034532,23.01896740000003,0.7662056323946009,29.95769920000004,0.0005517160670941796
rei-HM,M,44,free swimming,11-2018,0.028277129239073374,0.024708657119993264,200.50178318636483,0.0147511796394337,0.0143120665612722,64.71098308668388,0.0410608837051263,0.03625859514166995,313.1653088022349,0.0324327580567387,0.028750094072418797,141.45115088708735,18.13564640000004,0.6045659056823862,29.98280240000007,0.0004044560292006813
rei-HM,M,57,free swimming,11-2018,0.049721940975401044,0.033793645412320515,174.56759257688174,0.043337350322128945,0.02820565370969305,84.21497159964701,0.052758819037896185,0.03533462876983376,185.18166623908283,0.04573936703426245,0.029820172126509552,90.69155515521743,27.21775499999997,0.924845859023496,29.404983599999966,0.0009342032881642953
rei-HM,M,12,free swimming,11-2018,0.039210758586846195,0.010851709578725187,73.34784877744167,0.0362978577662655,0.0038220033905024,25.31635946156996,0.04356784391618875,0.012212437219053546,84.13332330742652,0.0401354118831434,0.0041575401724683,29.43535967214075,24.601394699999968,0.8205170975813177,29.93778179999996,0.0015543894963888018
rei-HM,M,71,free swimming,11-2018,0.12091313328526866,0.02353898870211228,183.01628442113633,0.1164732361559441,0.00713221950282995,53.89962015829042,0.1218522996389792,0.023725549234128247,184.48872190770086,0.1172099366206659,0.0072224057759894,54.85281794074126,29.72262200000006,0.9906682219630062,29.992600400000065,0.0024575945501426315
rei-HM,M,14,free swimming,11-2018,0.11417545002400081,0.029315952175449442,222.00981542758882,0.1117645479518827,0.0131402401415767,103.45202794806028,0.11425174013930844,0.029329419965928413,222.13481574986258,0.1118348140700717,0.01313684494579725,103.63205900061985,29.97179819999997,0.999,29.99179939999997,0.001316326440511017
rei-HM,M,32,free swimming,11-2018,0.0991497735871256,0.04334357066855337,301.22317205066236,0.09438502037075286,0.02103346181214335,172.5521858954366,0.12516528126906917,0.05487178311618622,383.0093916763361,0.1159901957806342,0.0414180980585923,318.68242593064053,23.477979799999986,0.7822029661723047,23.978149799999986,0.0005626236089021383
rei-HM,M,18,free swimming,11-2018,0.17328698895223713,0.029355724172670482,244.76857916817352,0.16967565460765086,0.0134708692569541,113.28184938729464,0.17328698895223713,0.029355724172670482,244.76857916817352,0.16967565460765086,0.0134708692569541,113.28184938729464,29.983199999999982,0.9998333611064822,29.97820279999998,0.0017966186794977582
rei-HM,M,53,free swimming,11-2018,0.1600891021887674,0.030927634296685155,270.8219831877492,0.1594948489879301,0.0167428555010216,150.91127831395283,0.16089020528094292,0.03104642856984373,272.11423911613883,0.1600393237351036,0.0168113516922844,152.95539355965957,29.843580800000066,0.9945009165139144,29.998599400000067,0.0012187566935444798
rei-HM,M,50,free swimming,11-2018,0.09468319763094638,0.021429456944700376,194.83604928113434,0.0759375250908992,0.008278405058859,62.965944961956666,0.12090533957050882,0.02697769492405685,248.6935506806717,0.1007326641932735,0.0127940263635339,116.90869142937572,23.0273025,0.7673721046492251,29.997999500000002,0.0012518775583877915
rei-HM,M,80,free swimming,11-2018,0.13633704682463776,0.047177469853211286,290.9773887675889,0.12715257433786348,0.02744622932895245,157.38983041365202,0.13633704682463776,0.047177469853211286,290.9773887675889,0.12715257433786348,0.02744622932895245,157.38983041365202,29.99400000000005,0.9998333611064822,29.989001000000048,0.001057316525345835
rei-HM,M,45,free swimming,11-2018,0.0738033887387483,0.03586516828808586,247.25128398688443,0.05749081504821975,0.026460760965797102,141.94607667210732,0.0787536052024973,0.03782316075710937,263.86769085282776,0.06226834184551645,0.029889573526249248,164.07239383007663,27.812781,0.926845525745709,29.982998000000002,0.0006291188456451552
rei-HM,M,56,free swimming,11-2018,0.0694290550330713,0.024008803884790552,174.6427545579768,0.050423969450272804,0.0113350616629182,69.95920407270546,0.07543774296895502,0.025610838144126603,189.29020283978164,0.0555141304585641,0.0120846462863723,81.84118245177388,27.111203899999985,0.9036827195467422,29.975802799999983,0.0010579254689218843
