,genotype,light_condition,activity_norm_sum,activity_freq,activity_bout_dur_sec,distance_walked_mm,max_speed_mmPs,avg_speed_mmPs,sex
1114,15V,light,0.49059025424339875,0.10123588538136509,9.692022792022792,3793.086601750598,1.5957807324931796,0.91895954990785,male
1115,15V,light,0.22418989660095467,0.0519158386571103,8.636666666666667,1912.9302445979213,1.291611954427577,0.7507587785145823,male
1116,15V,light,0.4595561195794817,0.12229064217008205,7.5158018867924525,3444.0556765846345,1.378637393092927,0.7832490941862221,female
1117,15V,light,0.14591234875906725,0.032303188497757526,9.033928571428572,1587.0720178436823,1.4674155713594215,0.8723943577282186,female
1118,15V,light,0.5067418484922775,0.13065486062039428,7.756953642384106,3769.2415155403287,1.5675163988639487,0.8391330605483329,female
1119,15V,light,0.34273106153468985,0.07268217411995442,9.43095238095238,2879.2905912243114,1.3412964860116943,0.7785986328266954,male
1120,15V,light,0.3798220440419365,0.08796850439121469,8.635409836065575,2871.5804858741776,1.6255207529653184,0.8628852378087033,male
1121,15V,light,0.23784664638103342,0.05840531848924909,8.156930693069306,1809.5466726052239,1.2973688409679076,0.7950689988601525,male
1122,15V,light,0.2938869099981253,0.0781621793115383,7.519926199261992,2372.1860500880566,1.3371803862622196,0.7592242826931607,female
1123,15V,light,0.6221247999077052,0.1094558931687409,11.247229551451186,4479.824752143841,1.595979646512862,0.8544314816678327,female
1124,15V,light,0.025482024140864975,0.004903162539838196,10.394117647058822,579.0462412874328,1.4818734617028202,0.8061525954915676,female
1125,15V,light,0.4005739584384869,0.0781621793115383,10.24981549815498,3149.4452988063326,1.436731451788967,0.8277889204791657,male
1126,15V,light,0.28920006345269167,0.07138427815352667,8.11578947368421,2580.5644988743957,1.2463202529417898,0.7249921072853065,male
1127,15V,light,0.25950708795408334,0.06042426777035894,8.584688995215311,2152.159056599993,1.2541358170690673,0.755935331434263,male
1128,15V,light,0.26677530536607874,0.08796850439121469,6.0652459016393445,2295.3739640737367,0.9943120373116712,0.6544909038587822,female
1129,15V,light,0.38672973479659084,0.06936532887241682,11.149166666666668,3146.73130069088,1.6117727182698502,0.8383297498535526,female
1130,15V,light,0.0,0.0,,574.7906363480614,,,female
1131,15V,light,0.0,0.0,,376.0601474150348,,,male
1132,15V,light,0.3684726648688404,0.08854534704296035,8.322801302931596,2960.2746544311403,1.3217637454665745,0.7575418966814009,male
1133,15V,light,0.053040681828014365,0.011825274360786236,8.970731707317071,972.2858670786212,1.206005394017776,0.6851684004026675,male
1134,15V,light,0.03333059954601493,0.010450122491309203,6.378987341772151,5150.886974985474,1.1567018182221254,0.6719020109757289,female
1135,15V,light,0.42049262335434895,0.11521542346233862,7.294620689655173,5997.148876952829,1.5588207073379157,0.8345708266982248,female
1136,15V,light,0.0,0.0,,877.469868479171,,,female
1137,15V,light,0.0,0.0,,185.7121367243206,,,male
1138,15V,light,0.1517651542822659,0.03207927710460703,9.461881188118813,2203.895337434045,1.5089322112499866,0.8485361476392063,male
1139,15V,light,0.24354047229589162,0.06669948704918294,7.302619047619048,3786.9847905214765,1.2660113600827936,0.7631363614723751,male
1140,15V,light,0.2259524527942321,0.06971684479664597,6.482004555808656,3470.410524627148,1.4286519419868955,0.7426177223359053,female
1141,15V,light,0.4808238974733599,0.11537423176483667,8.33801652892562,6884.46564337357,1.7644400569719012,0.8683369639521863,female
1142,15V,light,0.36952309866759836,0.09909638075878607,7.457852564102564,5378.360812926888,1.6101934941180087,0.8580604642258534,female
1143,15V,light,0.18339976813987835,0.042878241674474744,8.554444444444444,2667.459113876696,1.4459553646919256,0.8080094452544708,male
1144,15V,light,0.13173942733726118,0.030808810684622594,8.552061855670102,2006.7949356617048,1.5208187570929996,0.8133873121610531,male
1145,15V,light,0.24737569280121965,0.05732979720179771,8.629916897506924,3889.5506344473984,1.3563745788017922,0.7388168544225088,male
1146,15V,light,0.14172052914926392,0.04160777525449031,6.812213740458015,2575.8398622181794,1.443464640408691,0.7504361195655912,female
1147,15V,light,0.14929568517842112,0.044307516396957236,6.7390681003584225,2436.4728984812755,1.4534182427270717,0.7616282051549412,female
1148,15V,light,0.43093426924359607,0.09083834902888724,9.487937062937064,6155.96276678324,1.59767628155383,0.8620434652110576,female
1149,15V,light,0.22110879956804141,0.0535183979418444,8.262908011869436,3180.477683483537,1.606299859717713,0.8102509815315823,male
1150,15V,light,0.22149787990916164,0.053359589639346346,8.302083333333334,3490.553224514042,1.594124633520526,0.7650266281242487,male
1151,15V,light,0.2710857723641792,0.062094046276739354,8.731457800511508,4188.200899875902,1.4271538518958613,0.8221058588389927,male
1152,15V,light,0.3998237227842272,0.10036684717877051,7.967246835443037,5623.2428295736345,1.418286979962247,0.8228401283762856,female
1153,15V,light,0.22939859295843987,0.057012180596801604,8.047353760445683,3390.3916507860067,1.5795863482690637,0.8269778839762051,female
1154,15V,light,0.1561244421858375,0.0535183979418444,5.834421364985164,2743.1377796942925,1.377270866639599,0.7111969969798921,female
1155,15V,light,0.15261477870063048,0.032238085407105085,9.467980295566502,2898.233767418438,1.585860503565482,0.8449585046215398,male
1156,15V,light,0.17468119233273516,0.03319093522209341,10.525837320574164,2532.4914724210007,1.6472471862384426,0.8960360113223641,male
1157,15V,light,0.14495227810509934,0.03271451031459925,8.861650485436893,2402.1792981304243,1.2763436746889942,0.7530247642099699,male
1158,15V,light,0.21920309993806475,0.06145881306674713,7.133333333333333,3033.438624305255,1.3241950382534657,0.7777498051698446,female
1159,15V,light,0.29877399990471504,0.08226270069399229,7.263899613899613,4230.115769034281,1.503556633074131,0.8147769279794762,female
1160,15V,light,0.12221092918737791,0.027473836332163448,8.896531791907513,2563.50202925073,1.5366903196127581,0.7503496378484228,female
1161,15V,light,0.04024996426813194,0.01294287665359145,6.25679012345679,1887.4116820447762,1.0775249008710688,0.63161924327384,male
1162,15V,light,0.14087090473089933,0.031126427289618702,9.051530612244898,2052.3521740145466,1.6208323461399354,0.8728613445679936,male
1163,15V,light,0.38969175308485127,0.11076879099239309,7.028694404591104,5423.071697520362,1.2703914358323583,0.7319656411288837,male
1164,15V,light,0.28606933570487064,0.0779748765265448,7.337474541751528,4147.852123314595,1.3762918169429375,0.7830817783258212,female
1165,15V,light,0.34478870555352636,0.0750369229303308,9.198093220338983,5049.661013460081,1.7003269287437852,0.9250703683188385,female
1166,15V,light,0.03566040432593816,0.0077816068224046755,9.16530612244898,790.697496626475,1.3418965647817485,0.7714694619137011,female
1167,15V,light,0.13397862440248376,0.03874922580952533,6.91516393442623,2672.2446499864864,1.507102712884073,0.7183295851449938,male
1168,15V,light,0.12058314408677286,0.02540932839968874,9.491249999999999,1800.4859888600217,1.59137553300546,0.8607211592488354,male
1169,15V,light,0.3479092886976131,0.08107163842525687,8.578039215686273,4834.277258528666,1.2736299213037785,0.762807014850491,male
1170,15V,light,0.31866473979259635,0.08559767504645144,7.445640074211503,4476.7530749623065,1.386492279599544,0.7968611790194968,female
1171,15V,light,0.32784385967698393,0.07916593879528022,8.285140562248996,4774.822255917747,1.610111141532144,0.8181436556450593,female
1172,15V,light,0.25937366005494766,0.07352824405659929,7.055075593952484,3805.3639516345092,1.6120043257631524,0.811512636438369,female
1173,15V,light,0.06752529022217281,0.016039638552303514,8.41980198019802,1507.2028187584656,1.3809775422250343,0.7547456986372368,male
1174,15V,light,0.1806126824310375,0.04526036621194556,7.981052631578947,2553.887877287529,1.4308425117329147,0.802588849363263,male
1175,15V,light,0.32741507726023916,0.09052073242389112,7.234035087719298,4747.893210039803,1.3060826214542307,0.7506880403233334,male
1176,15V,light,0.15637853546983435,0.04017850053200782,7.784189723320157,2535.557930261794,1.413621157000814,0.8353613159012271,female
1177,15V,light,0.4163080245835252,0.08297733805523354,10.042911877394635,6032.7648207340535,1.99629210719248,0.8767192905986879,female
1178,15V,light,0.16962314789817212,0.04859534056440471,6.981045751633986,2489.7494105563014,1.5789271470159445,0.7699237056058267,female
1179,15V,light,0.44771236640251555,0.09139417808763042,9.795652173913043,6456.850473060552,1.6631878117987071,0.8994847339739762,male
1180,15V,light,0.33899220251234735,0.072734202544109,9.321397379912664,5051.066090862834,1.6624478584512323,0.8762288998369447,male
1181,15V,light,0.19998729533580015,0.05693277644555258,7.027932960893855,3473.6077568784526,1.2291839409557002,0.7177394263715082,male
1182,15V,light,0.3034826660737823,0.08909145770140864,6.81283422459893,4247.519073023275,1.3371228414762055,0.7734022290868132,female
1183,15V,light,0.5050342231891883,0.12267941367974719,8.22759067357513,7392.397911662808,1.7700436643557829,0.9361997220825579,female
1184,15V,light,0.0,0.0,,1247.8688439478174,,,female
1185,15V,light,0.0,0.0,,1040.781242095866,,,male
1186,15V,light,0.3427797805269259,0.07924534294652925,8.651102204408817,5101.933429141307,1.5869056745304808,0.8501093450964368,male
1187,15V,light,0.3336483031332878,0.07670441010656037,8.69958592132505,4774.79293659292,1.3182568414415539,0.7440493365952991,male
1188,15V,light,0.018400769311151706,0.005370363266715255,6.852709359605912,3333.01884719455,1.034882678445463,0.6365435408762199,female
1189,15V,light,0.37294187661178335,0.08910930370958144,8.372727272727273,5122.239117876164,1.3603043494583096,0.7941909019215841,female
1190,15V,light,0.0,0.0,,294.72681895105325,,,female
1191,15V,light,0.0,0.0,,165.91258686647745,,,male
1192,15V,light,0.1992842746734801,0.04776792090521004,8.343853820598007,3369.429632714372,1.2269319289575122,0.7036698328718193,male
1193,15V,light,0.12971132940821736,0.050941869138114354,5.092523364485981,3078.402728448403,1.0531312830282589,0.6277390703876994,male
1194,15V,light,0.11599193817148842,0.027930744449558027,8.305681818181817,2670.5689363830593,1.4161139614046787,0.7869623296824633,female
1195,15V,light,0.45302556615301603,0.09220319616587053,9.826678141135972,6448.673169476885,1.6879287345359584,0.8447552334612848,female
1196,15V,light,0.22424737752527257,0.056337581134051705,7.960845070422535,3195.02428851455,1.4506109954934656,0.8144676556871353,female
1197,15V,light,0.1321155951946424,0.03015250821259105,8.763157894736842,2096.7518186223515,1.2917859515350305,0.7865797374352644,male
1198,15V,light,0.2743957596051608,0.04713313125862917,11.643434343434345,4547.767049550979,1.7816859011316013,0.8206342178914595,male
1199,15V,light,0.18803262818783426,0.055782140193293445,6.748148148148148,3722.482353596353,1.2374943835975583,0.6879419286299641,male
1200,15V,light,0.13442464253408026,0.02777204703791281,9.680571428571428,2667.90768441449,1.4330750151296998,0.7821310905110747,female
1201,15V,light,0.0,0.0,,699.7464324137636,,,female
1202,15V,light,0.0,0.0,,326.3290592022299,,,female
1203,15V,light,0.0,0.0,,186.7648339645365,,,male
1204,15V,light,0.1684255629790678,0.033326456445495374,10.107619047619048,3472.1148196602016,1.5070894475844687,0.7852398144253129,male
1205,15V,light,0.10370082363956644,0.03411994350372145,6.078604651162791,2799.8770137743086,1.015763227185399,0.6514018535660984,male
1206,15V,light,0.2290162347452113,0.04697443384698395,9.750675675675675,3526.0163743498892,1.3822638051485812,0.8401371636237415,female
1207,15V,light,0.0,0.0,,121.4075568326342,,,female
1208,15V,light,0.48282100518940535,0.07553996794312284,12.783193277310925,7008.123186274424,1.6196771698172339,0.8757459035555751,female
1209,15V,light,0.08070556869217463,0.01571104375287639,10.273737373737372,1574.2439115436814,1.749554243519282,0.8607926827275557,male
1210,15V,light,0.0,0.0,,245.20945671254762,,,male
1211,15V,light,0.3427864091536667,0.09410756510561312,7.284991568296796,4895.217140432617,1.2065195083750333,0.7046442268294683,male
1212,15V,light,0.30447685398251156,0.08680748416993318,7.014990859232176,4529.792884349939,1.2855025436585665,0.73462000600649,female
1213,15V,light,0.1436925713741609,0.034596035738657105,8.306880733944954,3238.522044523177,1.4421523921713264,0.7517649754527826,female
1214,15V,light,0.19330931712503768,0.03618300985510926,10.685087719298247,3411.1897214601813,1.5862627383620742,0.8443127144312046,female
1215,15V,light,0.48604256264580326,0.1164839001475886,8.345231607629428,6477.940391629959,1.4115515184136167,0.7827958142263767,male
1216,15V,light,0.3972275562185581,0.08934664275625664,8.89182948490231,5926.090237844612,1.7308503132922102,0.9142721586965407,male
1217,15V,light,0.21674098995445384,0.05586148889911605,7.759943181818182,3336.70243125311,1.3648360453938513,0.7341659746215463,male
1218,15V,light,0.1463031437957247,0.03316775903385016,8.82200956937799,2696.472777344163,1.1819185316949525,0.717072626685712,female
1219,15V,light,0.3874359259200482,0.10045546157142177,7.713586097946287,5538.872207222907,1.43782046105401,0.7915761873077638,female
1220,15V,light,0.4061939599765128,0.09299668322409661,8.73566552901024,6153.041476154945,1.58927232409424,0.8672365807789693,female
1221,15V,light,0.38901496516591816,0.0879183660514497,8.849458483754514,5613.047090707774,1.3826719072562696,0.8000582304965059,male
1222,15V,light,0.3384539698157523,0.0858552997000619,7.884288354898335,4922.044038589523,1.6351202074184632,0.8611499114539226,male
1223,15V,light,0.15638836430577818,0.05046577690317871,6.197798742138365,2883.7564528707276,1.0066334559017038,0.6410228885989162,male
1224,15V,light,0.07484169933188389,0.019202386809071142,7.79504132231405,1485.1335191391856,1.1895350892938803,0.7388981083959797,female
1225,15V,light,0.026716709250472124,0.004760922349356482,11.223333333333334,627.5697465109647,1.4602465393126463,0.8951489996854604,female
1226,15V,light,0.13474997222795296,0.021106755748813735,12.76842105263158,2331.9472285604406,1.5258469022357386,0.7641429086224318,female
1227,15V,light,0.2481710123307889,0.04626029549458048,10.744673539518901,4417.62466991248,1.5173690470439707,0.7965534916516224,male
1228,15V,light,0.502158284798375,0.08228460793804453,12.214092664092663,7198.485297640842,1.6551411615356637,0.8876976259417663,male
1229,15V,light,0.11021535238760256,0.031898179740688426,6.91044776119403,2012.3393173693023,1.1604993298769188,0.6727251740908741,male
1230,15V,light,0.19827654610953296,0.0503864281973561,7.880757097791798,3312.993143465443,1.375806847490189,0.7315372200195163,female
1231,15V,light,0.109072731023757,0.02205894021868503,9.889208633093524,2665.541314690289,1.368425880404812,0.768755391391789,female
1232,15V,light,0.012013394061542856,0.0036500404678399693,6.582608695652175,344.2420793731068,1.6995826127610374,0.8378851549827699,female
