species,angle_deg,sacc_dur_sec,speed_deg_per_sec
gentoo,19.5021573984141,0.16357296272205,119.226044902989
gentoo,16.3180622516571,0.516456896279927,31.5961745679014
gentoo,45.7619002822444,0.287067288559907,159.411755034202
gentoo,34.6496912792807,0.891170519213339,38.8811013518119
gentoo,45.2963774643745,0.449673427435325,100.731719289527
gentoo,45.075137754333,0.386719447264475,116.557721814043
gentoo,49.7235635883273,0.362977256514171,136.988096901289
gentoo,55.2411901863321,0.357360785565572,154.58100725547
gentoo,54.337919067605,0.653690443715618,83.1248484508122
gentoo,46.0716808744935,0.312618083802859,147.373690971591
gentoo,40.1866132787969,0.26006341408211,154.526208235153
gentoo,43.2801844227768,0.309302809748101,139.928196766219
gentoo,55.5721013687513,0.363788306825298,152.759449179983
gentoo,47.5773817832146,0.319845286691687,148.751236184626
gentoo,57.2916557053948,0.379250792466265,151.065355283314
gentoo,38.1838608944767,0.359687780746879,106.158348819049
gentoo,26.4377848693383,0.333160729814241,79.3544451774948
gentoo,29.5627079793673,0.657937521262981,44.9323940708208
gentoo,26.3875234542011,0.185266983647155,142.429713782444
gentoo,46.3471581696402,0.33308604634769,139.144700529607
gentoo,49.1762841036561,0.291817159336673,168.517451871022
gentoo,54.277450327434,0.411177557825536,132.004894952132
gentoo,33.530419939551,0.252612373527074,132.734669610146
gentoo,39.5819850118998,0.216620183380933,182.725286231956
gentoo,41.6349786389775,0.321552321616156,129.481194319219
gentoo,46.7341220051741,0.362447405733689,128.94042353696
gentoo,49.3722962000963,0.625252954889478,78.9637151076297
gentoo,49.0817879458371,0.352666098189291,139.17353609502
gentoo,35.427286082746,0.590780954833414,59.9668723118124
gentoo,44.4951209160346,0.665062475020798,66.9036708388082
gentoo,30.2071243629252,0.274792658795782,109.926970011867
gentoo,44.3979265113902,0.261136816009672,170.0178748819
gentoo,25.555144379151,0.192860097191644,132.506126208974
gentoo,33.9005228772148,0.260019956945551,130.376619069719
gentoo,39.4843747554174,0.268888056335126,146.843170699283
gentoo,58.8135143812689,0.348278125657624,168.869389285406
gentoo,55.3549487389162,0.511306960832768,108.261676408159
gentoo,39.8261109236529,0.247730069228479,160.7641375457
gentoo,43.6321826089547,0.791835360108581,55.102594310731
gentoo,29.7664657227159,0.196582817306528,151.419468550507
gentoo,10.2994781069299,0.516868796952788,19.9266780421853
gentoo,51.236694554691,0.85193543162884,60.1415232334334
gentoo,33.0680508867534,0.259928880535668,127.21961029727
gentoo,34.2134235568257,0.242633358307225,141.008737609378
gentoo,29.0797468366062,0.334229165127284,87.0054138618688
gentoo,45.4605291675943,0.289932259306611,156.797071413563
gentoo,45.1692828335256,0.292423871719122,154.465100841396
gentoo,29.030583577945,0.197531674721076,146.966726318387
gentoo,50.956552870889,0.369582571161616,137.875962902499
gentoo,29.0644591712571,0.592550612767246,49.0497495826127
gentoo,39.7817896432695,0.226044664117596,175.990837025791
gentoo,46.6854579346185,0.878143436910909,53.1638180874486
gentoo,50.7282960641196,0.487631836254138,104.029910052226
gentoo,31.0558790462936,0.541456066569907,57.3562306597297
gentoo,39.0478609632338,0.288370138797933,135.408822584767
gentoo,36.4392860893527,0.609491352414667,59.7863873621643
gentoo,44.8810842786488,0.651129337658388,68.9280634167884
gentoo,61.3387127458485,0.428062808145686,143.293721338605
gentoo,16.7694104170218,0.746756074524804,22.4563428261269
gentoo,51.0405164294687,0.403462133288072,126.506336576141
gentoo,54.2877607378357,0.453361973931643,119.744848177366
gentoo,38.028221028774,0.310917393756108,122.309725324034
gentoo,33.4850183217959,0.213641318956112,156.734748153632
gentoo,25.279107567808,0.193489716952759,130.648325740122
gentoo,24.1383246753691,0.391405454535739,61.6708949649169
gentoo,41.2301114091748,0.239129249362706,172.417684240032
gentoo,48.1238461885145,0.291252280442207,165.230796186207
gentoo,16.984267478945,0.68619210596371,24.7514760536216
gentoo,42.8941150075455,0.311841196523104,137.551149385638
gentoo,39.0162517630168,0.284890206267649,136.951888498272
gentoo,43.3415067370046,0.293600006106059,147.620932682638
gentoo,17.5155977923808,0.883935360410684,19.815473593276
gentoo,39.6787283602275,0.302662750909675,131.098816226874
gentoo,56.3624807046112,0.396348997776772,142.204171123842
gentoo,28.3447200497775,0.250521608542241,113.14281516358
gentoo,25.6214421994441,0.660958702895505,38.7640590663267
