mechanic,replicate,final_infection_rate
CI+ER+IE,118,0.173404
CI+ER+IE,119,0.3422
CI+ER+IE,120,0.409525
CI+ER+IE,121,0.229882
CI+ER+IE,122,0.544281
CI+ER+IE,123,0.221885
CI+ER+IE,124,0.095284
CI+ER+IE,125,0.300726
CI+ER+IE,126,0.473218
CI+ER+IE,127,0.353041
CI+ER+IE,128,0.353238
CI+ER+IE,129,0.234926
CI+ER+IE,130,0.417539
CI+ER+IE,131,0.368697
CI+ER+IE,132,0.285236
CI+ER+IE,133,0.311228
CI+ER+IE,134,0.377763
CI+ER+IE,135,0.329753
CI+ER+IE,136,0.241685
CI+ER+IE,137,0.313526
CI+ER+IE,138,0.392167
CI+ER+IE,139,0.256826
CI+ER+IE,140,0.411184
CI+ER+IE,141,0.561762
CI+ER+IE,142,0.243368
CI+ER+IE,143,0.500128
CI+ER+IE,144,0.26691
CI+ER+IE,145,0.195693
CI+ER+IE,146,0.234633
CI+ER+IE,147,0.303225
CI+ER+IE,148,0.273495
CI+ER+IE,149,0.371634
CI+ER+IE,150,0.390996
CI+ER+IE,151,0.13939
CI+ER+IE,152,0.272563
CI+ER+IE,153,0.308375
CI+ER+IE,154,0.349977
CI+ER+IE,155,0.157271
CI+ER+IE,156,0.243651
CI+ER+IE,157,0.318533
CI+ER+IE,158,0.302232
CI+ER+IE,159,0.407872
CI+ER+IE,160,0.361969
CI+ER+IE,161,0.463485
CI+ER+IE,162,0.418593
CI+ER+IE,163,0.401804
CI+ER+IE,164,0.110452
CI+ER+IE,165,0.387584
CI+ER+IE,166,0.289888
CI+ER+IE,167,0.226639
CI+ER+IE,168,0.494177
CI+ER+IE,169,0.551767
CI+ER+IE,170,0.24897
CI+ER+IE,171,0.700164
CI+ER+IE,172,0.534408
CI+ER+IE,173,0.408926
CI+ER+IE,174,0.306864
CI+ER+IE,175,0.173873
CI+ER+IE,176,0.266159
CI+ER+IE,177,0.489853
CI+ER+IE,178,0.124687
CI+ER+IE,179,0.539565
CI+ER+IE,180,0.378721
CI+ER+IE,181,0.238054
CI+ER+IE,182,0.148735
CI+ER+IE,183,0.159443
CI+ER+IE,184,0.351722
CI+ER+IE,185,0.225442
CI+ER+IE,186,0.585574
CI+ER+IE,187,0.238354
CI+ER+IE,188,0.558911
CI+ER+IE,189,0.284669
CI+ER+IE,190,0.335133
CI+ER+IE,191,0.446711
CI+ER+IE,192,0.203488
CI+ER+IE,193,0.486132
CI+ER+IE,194,0.468047
CI+ER+IE,195,0.601352
CI+ER+IE,196,0.617267
CI+ER+IE,197,0.029993
CI+ER+IE,198,0.622568
CI+ER+IE,199,0.29571
CI+MK,0,0.389315
CI+MK,1,0.008792
CI+MK,2,0.307469
CI+MK,3,0.109342
CI+MK,4,0.508685
CI+MK,5,0.2807
CI+MK,6,0.457033
CI+MK,7,0.4342
CI+MK,8,0.389836
CI+MK,9,0.183918
CI+MK,10,0.345022
CI+MK,11,0.42695
CI+MK,12,0.239613
CI+MK,13,0.485268
CI+MK,14,0.300658
CI+MK,15,0.538388
CI+MK,16,0.23743
CI+MK,17,0.334617
CI+MK,18,0.250125
CI+MK,19,0.162827
CI+MK,20,0.59475
CI+MK,21,0.593269
CI+MK,22,0.345059
CI+MK,23,0.274105
CI+MK,24,0.319562
CI+MK,25,0.377463
CI+MK,26,0.015187
CI+MK,27,0.081905
CI+MK,28,0.27571
CI+MK,29,0.277313
CI+MK,30,0.507958
CI+MK,31,0.421237
CI+MK,32,0.390398
CI+MK,33,0.253538
CI+MK,34,0.510877
CI+MK,35,0.395727
CI+MK,36,0.369017
CI+MK,37,0.370372
CI+MK,38,0.217781
CI+MK,39,0.248137
CI+MK,40,0.387126
CI+MK,41,0.479472
CI+MK,42,0.411029
CI+MK,43,0.296895
CI+MK,44,0.248456
CI+MK,45,0.3747
CI+MK,46,0.304198
CI+MK,47,0.387642
CI+MK,48,0.403082
CI+MK,49,0.32855
CI+MK,50,0.516329
CI+MK,51,0.220037
CI+MK,52,0.09606
CI+MK,53,0.144672
CI+MK,54,0.338288
CI+MK,55,0.214904
CI+MK,56,0.301386
CI+MK,57,0.447253
CI+MK,58,0.318376
CI+MK,59,0.368229
CI+MK,60,0.391912
CI+MK,61,0.240265
CI+MK,62,0.425935
CI+MK,63,0.31012
CI+MK,64,0.305326
CI+MK,65,0.269375
CI+MK,66,0.403875
CI+MK,67,0.483721
CI+MK,68,0.470438
CI+MK,69,0.102669
CI+MK,70,0.213719
CI+MK,71,0.285069
CI+MK,72,0.262693
CI+MK,73,0.497799
CI+MK,74,0.481293
CI+MK,75,0.142307
CI+MK,76,0.410705
CI+MK,77,0.200584
CI+MK,78,0.020168
CI+MK,79,0.546327
CI+MK,80,0.259042
CI+MK,81,0.290649
CI+MK,82,0.409953
CI+MK,83,0.141595
CI+MK,84,0.329632
CI+MK,85,0.6522
CI+MK,86,0.513008
CI+MK,87,0.3778
CI+MK,88,0.635082
CI+MK,89,0.351005
CI+MK,90,0.284798
CI+MK,91,0.50675
CI+MK,92,0.411912
CI+MK,93,0.463493
CI+MK,94,0.363627
CI+MK,95,0.591627
CI+MK,96,0.47645
CI+MK,97,0.326432
CI+MK,98,0.586067
CI+MK,99,0.06613
CI+MK,100,0.454591
CI+MK,101,0.413391
CI+MK,102,0.438913
CI+MK,103,0.199055
CI+MK,104,0.506701
CI+MK,105,0.030117
CI+MK,106,0.302675
CI+MK,107,0.475843
CI+MK,108,0.447284
CI+MK,109,0.319832
CI+MK,110,0.156831
CI+MK,111,0.53595
CI+MK,112,0.252414
CI+MK,113,0.307373
CI+MK,114,0.409488
CI+MK,115,0.299735
CI+MK,116,0.197797
CI+MK,117,0.21992
CI+MK,118,0.328797
CI+MK,119,0.340209
CI+MK,120,0.428943
CI+MK,121,0.49185
CI+MK,122,0.216162
CI+MK,123,0.639132
CI+MK,124,0.368834
CI+MK,125,0.3892
CI+MK,126,0.426314
CI+MK,127,0.47625
CI+MK,128,0.393727
CI+MK,129,0.461261
CI+MK,130,0.583942
CI+MK,131,0.50335
CI+MK,132,0.313671
CI+MK,133,0.522978
CI+MK,134,0.332533
CI+MK,135,0.384454
CI+MK,136,0.479024
CI+MK,137,0.312268
CI+MK,138,0.59689
CI+MK,139,0.269671
CI+MK,140,0.3638
CI+MK,141,0.46432
CI+MK,142,0.411323
CI+MK,143,0.25225
CI+MK,144,0.347939
CI+MK,145,0.337586
CI+MK,146,0.35
CI+MK,147,0.279458
CI+MK,148,0.44785
CI+MK,149,0.418434
CI+MK,150,0.251658
CI+MK,151,0.418809
CI+MK,152,0.083629
CI+MK,153,0.34788
CI+MK,154,0.3847
CI+MK,155,0.090104
CI+MK,156,0.534277
CI+MK,157,0.327747
CI+MK,158,0.267956
CI+MK,159,0.406585
CI+MK,160,0.085149
CI+MK,161,0.5552
CI+MK,162,0.391724
CI+MK,163,0.60316
CI+MK,164,0.200302
CI+MK,165,0.454414
CI+MK,166,0.253164
CI+MK,167,0.3447
CI+MK,168,0.226632
CI+MK,169,0.414495
CI+MK,170,0.342129
CI+MK,171,0.277619
CI+MK,172,0.26964
CI+MK,173,0.146113
CI+MK,174,0.376384
CI+MK,175,0.260697
CI+MK,176,0.526326
CI+MK,177,0.18471
CI+MK,178,0.204191
CI+MK,179,0.4276
CI+MK,180,0.311651
CI+MK,181,0.262378
CI+MK,182,0.409541
CI+MK,183,0.470335
CI+MK,184,0.215864
CI+MK,185,0.451689
CI+MK,186,0.49795
CI+MK,187,0.416763
CI+MK,188,0.157121
CI+MK,189,0.173972
CI+MK,190,0.405072
CI+MK,191,0.373048
CI+MK,192,0.468622
CI+MK,193,0.407265
CI+MK,194,0.34819
CI+MK,195,0.53535
CI+MK,196,0.349437
CI+MK,197,0.310003
CI+MK,198,0.248569
CI+MK,199,0.251091
CI+MK+IE,0,0.60865
CI+MK+IE,1,0.60411
CI+MK+IE,2,0.60445
CI+MK+IE,3,0.333867
CI+MK+IE,4,0.730687
CI+MK+IE,5,0.073573
CI+MK+IE,6,0.418634
CI+MK+IE,7,0.6532
CI+MK+IE,8,0.679484
CI+MK+IE,9,0.480092
CI+MK+IE,10,0.261031
CI+MK+IE,11,0.732
CI+MK+IE,12,0.40267
CI+MK+IE,13,0.534324
CI+MK+IE,14,0.627581
CI+MK+IE,15,0.447779
CI+MK+IE,16,0.320144
CI+MK+IE,17,0.42985
CI+MK+IE,18,0.475643
CI+MK+IE,19,0.51745
CI+MK+IE,20,0.5523
CI+MK+IE,21,0.64595
CI+MK+IE,22,0.355089
CI+MK+IE,23,0.77915
CI+MK+IE,24,0.587509
CI+MK+IE,25,0.5283
CI+MK+IE,26,0.6438
CI+MK+IE,27,0.6317
CI+MK+IE,28,0.579608
CI+MK+IE,29,0.651615
CI+MK+IE,30,0.72415
CI+MK+IE,31,0.66885
CI+MK+IE,32,0.549782
CI+MK+IE,33,0.72145
CI+MK+IE,34,0.492625
CI+MK+IE,35,0.577952
CI+MK+IE,36,0.6601
CI+MK+IE,37,0.45925
CI+MK+IE,38,0.7498
CI+MK+IE,39,0.50695
CI+MK+IE,40,0.5432
CI+MK+IE,41,0.69822
CI+MK+IE,42,0.55949
CI+MK+IE,43,0.42375
CI+MK+IE,44,0.53525
CI+MK+IE,45,0.5103
CI+MK+IE,46,0.56645
CI+MK+IE,47,0.442939
CI+MK+IE,48,0.6478
CI+MK+IE,49,0.63745
CI+MK+IE,50,0.4693
CI+MK+IE,51,0.617804
CI+MK+IE,52,0.137562
CI+MK+IE,53,0.532093
CI+MK+IE,54,0.5526
CI+MK+IE,55,0.193653
CI+MK+IE,56,0.742337
CI+MK+IE,57,0.5137
CI+MK+IE,58,0.417642
CI+MK+IE,59,0.65055
CI+MK+IE,60,0.163511
CI+MK+IE,61,0.7501
CI+MK+IE,62,0.557556
CI+MK+IE,63,0.77675
CI+MK+IE,64,0.325096
CI+MK+IE,65,0.627431
CI+MK+IE,66,0.438938
CI+MK+IE,67,0.559
CI+MK+IE,68,0.373681
CI+MK+IE,69,0.58245
CI+MK+IE,70,0.4924
CI+MK+IE,71,0.442149
CI+MK+IE,72,0.48445
CI+MK+IE,73,0.238048
CI+MK+IE,74,0.56695
CI+MK+IE,75,0.38555
CI+MK+IE,76,0.7643
CI+MK+IE,77,0.33125
CI+MK+IE,78,0.270191
CI+MK+IE,79,0.61885
CI+MK+IE,80,0.3839
CI+MK+IE,81,0.42975
CI+MK+IE,82,0.6357
CI+MK+IE,83,0.66635
CI+MK+IE,84,0.376363
CI+MK+IE,85,0.650998
CI+MK+IE,86,0.692708
CI+MK+IE,87,0.6233
CI+MK+IE,88,0.295739
CI+MK+IE,89,0.354239
CI+MK+IE,90,0.565435
CI+MK+IE,91,0.6331
CI+MK+IE,92,0.71705
CI+MK+IE,93,0.59703
CI+MK+IE,94,0.54045
CI+MK+IE,95,0.713243
CI+MK+IE,96,0.54365
CI+MK+IE,97,0.560584
CI+MK+IE,98,0.442216
CI+MK+IE,99,0.4826
CI+MK+IE,100,0.52735
CI+MK+IE,101,0.352953
CI+MK+IE,102,0.5067
CI+MK+IE,103,0.231662
CI+MK+IE,104,0.42495
CI+MK+IE,105,0.72795
CI+MK+IE,106,0.364623
CI+MK+IE,107,0.458046
CI+MK+IE,108,0.548827
CI+MK+IE,109,0.36445
CI+MK+IE,110,0.756738
CI+MK+IE,111,0.659566
CI+MK+IE,112,0.61455
CI+MK+IE,113,0.5357
CI+MK+IE,114,0.658316
CI+MK+IE,115,0.478398
CI+MK+IE,116,0.4093
CI+MK+IE,117,0.5908
CI+MK+IE,118,0.192415
CI+MK+IE,119,0.6696
CI+MK+IE,120,0.76035
CI+MK+IE,121,0.5774
CI+MK+IE,122,0.586717
CI+MK+IE,123,0.099386
CI+MK+IE,124,0.410191
CI+MK+IE,125,0.711242
CI+MK+IE,126,0.64865
CI+MK+IE,127,0.515784
CI+MK+IE,128,0.634195
CI+MK+IE,129,0.6262
CI+MK+IE,130,0.661282
CI+MK+IE,131,0.631832
CI+MK+IE,132,0.553528
CI+MK+IE,133,0.5114
CI+MK+IE,134,0.38665
CI+MK+IE,135,0.718172
CI+MK+IE,136,0.6089
CI+MK+IE,137,0.4142
CI+MK+IE,138,0.65135
CI+MK+IE,139,0.6365
CI+MK+IE,140,0.30715
CI+MK+IE,141,0.449672
CI+MK+IE,142,0.73376
CI+MK+IE,143,0.5562
CI+MK+IE,144,0.706721
CI+MK+IE,145,0.411503
CI+MK+IE,146,0.557217
CI+MK+IE,147,0.71215
CI+MK+IE,148,0.51991
CI+MK+IE,149,0.208642
CI+MK+IE,150,0.6567
CI+MK+IE,151,0.190836
CI+MK+IE,152,0.3265
CI+MK+IE,153,0.45345
CI+MK+IE,154,0.40815
CI+MK+IE,155,0.6469
CI+MK+IE,156,0.292329
CI+MK+IE,157,0.48145
CI+MK+IE,158,0.449667
CI+MK+IE,159,0.450553
CI+MK+IE,160,0.492674
CI+MK+IE,161,0.407163
CI+MK+IE,162,0.361135
CI+MK+IE,163,0.54025
CI+MK+IE,164,0.759038
CI+MK+IE,165,0.785
CI+MK+IE,166,0.49195
CI+MK+IE,167,0.175605
CI+MK+IE,168,0.530927
CI+MK+IE,169,0.5296
CI+MK+IE,170,0.471721
CI+MK+IE,171,0.7319
CI+MK+IE,172,0.182982
CI+MK+IE,173,0.6063
CI+MK+IE,174,0.51505
CI+MK+IE,175,0.5551
CI+MK+IE,176,0.722672
CI+MK+IE,177,0.517554
CI+MK+IE,178,0.54841
CI+MK+IE,179,0.51985
CI+MK+IE,180,0.44045
CI+MK+IE,181,0.520478
CI+MK+IE,182,0.7846
CI+MK+IE,183,0.517276
CI+MK+IE,184,0.6451
CI+MK+IE,185,0.47085
CI+MK+IE,186,0.488424
CI+MK+IE,187,0.6561
CI+MK+IE,188,0.684537
CI+MK+IE,189,0.604471
CI+MK+IE,190,0.4989
CI+MK+IE,191,0.575408
CI+MK+IE,192,0.739861
CI+MK+IE,193,0.5078
CI+MK+IE,194,0.35227
CI+MK+IE,195,0.743987
CI+MK+IE,196,0.4975
CI+MK+IE,197,0.74325
CI+MK+IE,198,0.572915
CI+MK+IE,199,0.232836
CI+MK+ER,0,0.5161
CI+MK+ER,1,0.440552
CI+MK+ER,2,0.40054
CI+MK+ER,3,0.295066
CI+MK+ER,4,0.374149
CI+MK+ER,5,0.6589
CI+MK+ER,6,0.343603
CI+MK+ER,7,0.44055
CI+MK+ER,8,0.6199
CI+MK+ER,9,0.512651
CI+MK+ER,10,0.65228
CI+MK+ER,11,0.6366
CI+MK+ER,12,0.49925
CI+MK+ER,13,0.52103
CI+MK+ER,14,0.615092
CI+MK+ER,15,0.66475
CI+MK+ER,16,0.5024
CI+MK+ER,17,0.459961
CI+MK+ER,18,0.192998
CI+MK+ER,19,0.468244
CI+MK+ER,20,0.417442
CI+MK+ER,21,0.417351
CI+MK+ER,22,0.420291
CI+MK+ER,23,0.0761
CI+MK+ER,24,0.510152
CI+MK+ER,25,0.6036
CI+MK+ER,26,0.7411
CI+MK+ER,27,0.549655
CI+MK+ER,28,0.529842
CI+MK+ER,29,0.5469
CI+MK+ER,30,0.43416
CI+MK+ER,31,0.493523
CI+MK+ER,32,0.436815
CI+MK+ER,33,0.29235
CI+MK+ER,34,0.68935
CI+MK+ER,35,0.3754
CI+MK+ER,36,0.582937
CI+MK+ER,37,0.489941
CI+MK+ER,38,0.636414
CI+MK+ER,39,0.142915
CI+MK+ER,40,0.3956
CI+MK+ER,41,0.266683
CI+MK+ER,42,0.61945
CI+MK+ER,43,0.461946
CI+MK+ER,44,0.581179
CI+MK+ER,45,0.634782
CI+MK+ER,46,0.456273
CI+MK+ER,47,0.278402
CI+MK+ER,48,0.512926
CI+MK+ER,49,0.081644
CI+MK+ER,50,0.419155
CI+MK+ER,51,0.5112
CI+MK+ER,52,0.219391
CI+MK+ER,53,0.578337
CI+MK+ER,54,0.313965
CI+MK+ER,55,0.6855
CI+MK+ER,56,0.166776
CI+MK+ER,57,0.505728
CI+MK+ER,58,0.484595
CI+MK+ER,59,0.414831
CI+MK+ER,60,0.454054
CI+MK+ER,61,0.404403
CI+MK+ER,62,0.553138
CI+MK+ER,63,0.584838
CI+MK+ER,64,0.694658
CI+MK+ER,65,0.457023
CI+MK+ER,66,0.308779
CI+MK+ER,67,0.474703
CI+MK+ER,68,0.417222
CI+MK+ER,69,0.574779
CI+MK+ER,70,0.339003
CI+MK+ER,71,0.540939
CI+MK+ER,72,0.49415
CI+MK+ER,73,0.589924
CI+MK+ER,74,0.422113
CI+MK+ER,75,0.631432
CI+MK+ER,76,0.45595
CI+MK+ER,77,0.537977
CI+MK+ER,78,0.379913
CI+MK+ER,79,0.15727
CI+MK+ER,80,0.35954
CI+MK+ER,81,0.406342
CI+MK+ER,82,0.338691
CI+MK+ER,83,0.515465
CI+MK+ER,84,0.544359
CI+MK+ER,85,0.423087
CI+MK+ER,86,0.372087
CI+MK+ER,87,0.272006
CI+MK+ER,88,0.4215
CI+MK+ER,89,0.59705
CI+MK+ER,90,0.453777
CI+MK+ER,91,0.438395
CI+MK+ER,92,0.60015
CI+MK+ER,93,0.530356
CI+MK+ER,94,0.273415
CI+MK+ER,95,0.6253
CI+MK+ER,96,0.443
CI+MK+ER,97,0.556662
CI+MK+ER,98,0.484047
CI+MK+ER,99,0.430517
CI+MK+ER,100,0.430515
CI+MK+ER,101,0.496225
CI+MK+ER,102,0.642964
CI+MK+ER,103,0.322455
CI+MK+ER,104,0.407761
CI+MK+ER,105,0.396859
CI+MK+ER,106,0.423478
CI+MK+ER,107,0.40105
CI+MK+ER,108,0.576858
CI+MK+ER,109,0.373635
CI+MK+ER,110,0.321686
CI+MK+ER,111,0.5735
CI+MK+ER,112,0.40079
CI+MK+ER,113,0.4239
CI+MK+ER,114,0.323111
CI+MK+ER,115,0.71685
CI+MK+ER,116,0.6069
CI+MK+ER,117,0.431901
CI+MK+ER,118,0.408991
CI+MK+ER,119,0.6369
CI+MK+ER,120,0.517202
CI+MK+ER,121,0.614634
CI+MK+ER,122,0.247733
CI+MK+ER,123,0.403135
CI+MK+ER,124,0.584929
CI+MK+ER,125,0.59776
CI+MK+ER,126,0.6797
CI+MK+ER,127,0.4379
CI+MK+ER,128,0.590536
CI+MK+ER,129,0.652613
CI+MK+ER,130,0.75415
CI+MK+ER,131,0.614031
CI+MK+ER,132,0.395519
CI+MK+ER,133,0.5432
CI+MK+ER,134,0.44615
CI+MK+ER,135,0.412912
CI+MK+ER,136,0.553061
CI+MK+ER,137,0.307195
CI+MK+ER,138,0.15323
CI+MK+ER,139,0.10056
CI+MK+ER,140,0.64519
CI+MK+ER,141,0.464839
CI+MK+ER,142,0.388499
CI+MK+ER,143,0.267589
CI+MK+ER,144,0.244841
CI+MK+ER,145,0.432887
CI+MK+ER,146,0.409623
CI+MK+ER,147,0.431986
CI+MK+ER,148,0.251629
CI+MK+ER,149,0.35002
CI+MK+ER,150,0.570357
CI+MK+ER,151,0.566618
CI+MK+ER,152,0.523
CI+MK+ER,153,0.588274
CI+MK+ER,154,0.408022
CI+MK+ER,155,0.34932
CI+MK+ER,156,0.459987
CI+MK+ER,157,0.659599
CI+MK+ER,158,0.073524
CI+MK+ER,159,0.538358
CI+MK+ER,160,0.439582
CI+MK+ER,161,0.4846
CI+MK+ER,162,0.315478
CI+MK+ER,163,0.322194
CI+MK+ER,164,0.418434
CI+MK+ER,165,0.557311
CI+MK+ER,166,0.169708
CI+MK+ER,167,0.345412
CI+MK+ER,168,0.174084
CI+MK+ER,169,0.262928
CI+MK+ER,170,0.557628
CI+MK+ER,171,0.25684
CI+MK+ER,172,0.40415
CI+MK+ER,173,0.555978
CI+MK+ER,174,0.475078
CI+MK+ER,175,0.448572
CI+MK+ER,176,0.6926
CI+MK+ER,177,0.518183
CI+MK+ER,178,0.682423
CI+MK+ER,179,0.356336
CI+MK+ER,180,0.253686
CI+MK+ER,181,0.804
CI+MK+ER,182,0.4081
CI+MK+ER,183,0.282599
CI+MK+ER,184,0.529679
CI+MK+ER,185,0.434859
CI+MK+ER,186,0.564213
CI+MK+ER,187,0.157781
CI+MK+ER,188,0.4731
CI+MK+ER,189,0.59355
CI+MK+ER,190,0.380645
CI+MK+ER,191,0.478324
CI+MK+ER,192,0.408311
CI+MK+ER,193,0.38175
CI+MK+ER,194,0.317074
CI+MK+ER,195,0.233986
CI+MK+ER,196,0.398169
CI+MK+ER,197,0.452976
CI+MK+ER,198,0.58425
CI+MK+ER,199,0.479768
CI+MK+ER+IE,0,0.588076
CI+MK+ER+IE,1,0.7136
CI+MK+ER+IE,2,0.8005
CI+MK+ER+IE,3,0.4786
CI+MK+ER+IE,4,0.62015
CI+MK+ER+IE,5,0.575
CI+MK+ER+IE,6,0.579703
CI+MK+ER+IE,7,0.6187
CI+MK+ER+IE,8,0.78765
CI+MK+ER+IE,9,0.54765
CI+MK+ER+IE,10,0.4968
CI+MK+ER+IE,11,0.742
CI+MK+ER+IE,12,0.59505
CI+MK+ER+IE,13,0.584679
CI+MK+ER+IE,14,0.489424
CI+MK+ER+IE,15,0.8722
CI+MK+ER+IE,16,0.76385
CI+MK+ER+IE,17,0.6604
CI+MK+ER+IE,18,0.63195
CI+MK+ER+IE,19,0.81195
CI+MK+ER+IE,20,0.7528
CI+MK+ER+IE,21,0.7498
CI+MK+ER+IE,22,0.39085
CI+MK+ER+IE,23,0.5691
CI+MK+ER+IE,24,0.772939
CI+MK+ER+IE,25,0.74945
CI+MK+ER+IE,26,0.83
CI+MK+ER+IE,27,0.6142
CI+MK+ER+IE,28,0.7632
CI+MK+ER+IE,29,0.8244
CI+MK+ER+IE,30,0.87765
CI+MK+ER+IE,31,0.7651
CI+MK+ER+IE,32,0.6198
CI+MK+ER+IE,33,0.72235
CI+MK+ER+IE,34,0.6236
CI+MK+ER+IE,35,0.58605
CI+MK+ER+IE,36,0.745925
CI+MK+ER+IE,37,0.494498
CI+MK+ER+IE,38,0.304639
CI+MK+ER+IE,39,0.178704
CI+MK+ER+IE,40,0.7851
CI+MK+ER+IE,41,0.70545
CI+MK+ER+IE,42,0.6015
CI+MK+ER+IE,43,0.44615
CI+MK+ER+IE,44,0.405173
CI+MK+ER+IE,45,0.63395
CI+MK+ER+IE,46,0.551388
CI+MK+ER+IE,47,0.631882
CI+MK+ER+IE,48,0.513203
CI+MK+ER+IE,49,0.459896
CI+MK+ER+IE,50,0.74195
CI+MK+ER+IE,51,0.7316
CI+MK+ER+IE,52,0.70985
CI+MK+ER+IE,53,0.74895
CI+MK+ER+IE,54,0.543477
CI+MK+ER+IE,55,0.57455
CI+MK+ER+IE,56,0.719186
CI+MK+ER+IE,57,0.84055
CI+MK+ER+IE,58,0.090561
CI+MK+ER+IE,59,0.69965
CI+MK+ER+IE,60,0.636864
CI+MK+ER+IE,61,0.645365
CI+MK+ER+IE,62,0.492674
CI+MK+ER+IE,63,0.4943
CI+MK+ER+IE,64,0.60435
CI+MK+ER+IE,65,0.7533
CI+MK+ER+IE,66,0.271654
CI+MK+ER+IE,67,0.5602
CI+MK+ER+IE,68,0.289732
CI+MK+ER+IE,69,0.4279
CI+MK+ER+IE,70,0.71875
CI+MK+ER+IE,71,0.436687
CI+MK+ER+IE,72,0.615531
CI+MK+ER+IE,73,0.7241
CI+MK+ER+IE,74,0.68825
CI+MK+ER+IE,75,0.633432
CI+MK+ER+IE,76,0.827883
CI+MK+ER+IE,77,0.7086
CI+MK+ER+IE,78,0.838042
CI+MK+ER+IE,79,0.56615
CI+MK+ER+IE,80,0.360022
CI+MK+ER+IE,81,0.8921
CI+MK+ER+IE,82,0.56165
CI+MK+ER+IE,83,0.42198
CI+MK+ER+IE,84,0.70365
CI+MK+ER+IE,85,0.6017
CI+MK+ER+IE,86,0.7477
CI+MK+ER+IE,87,0.294044
CI+MK+ER+IE,88,0.68885
CI+MK+ER+IE,89,0.773
CI+MK+ER+IE,90,0.52645
CI+MK+ER+IE,91,0.653183
CI+MK+ER+IE,92,0.61685
CI+MK+ER+IE,93,0.5479
CI+MK+ER+IE,94,0.5108
CI+MK+ER+IE,95,0.39752
CI+MK+ER+IE,96,0.60245
CI+MK+ER+IE,97,0.62985
CI+MK+ER+IE,98,0.736787
CI+MK+ER+IE,99,0.6395
CI+MK+ER+IE,100,0.75625
CI+MK+ER+IE,101,0.7434
CI+MK+ER+IE,102,0.55865
CI+MK+ER+IE,103,0.749387
CI+MK+ER+IE,104,0.8217
CI+MK+ER+IE,105,0.655516
CI+MK+ER+IE,106,0.285907
CI+MK+ER+IE,107,0.47
CI+MK+ER+IE,108,0.68295
CI+MK+ER+IE,109,0.669
CI+MK+ER+IE,110,0.588488
CI+MK+ER+IE,111,0.76585
CI+MK+ER+IE,112,0.7638
CI+MK+ER+IE,113,0.6874
CI+MK+ER+IE,114,0.319676
CI+MK+ER+IE,115,0.5529
CI+MK+ER+IE,116,0.5863
CI+MK+ER+IE,117,0.25645
CI+MK+ER+IE,118,0.6378
CI+MK+ER+IE,119,0.56105
CI+MK+ER+IE,120,0.458137
CI+MK+ER+IE,121,0.8169
CI+MK+ER+IE,122,0.786939
CI+MK+ER+IE,123,0.6306
CI+MK+ER+IE,124,0.6271
CI+MK+ER+IE,125,0.139367
CI+MK+ER+IE,126,0.442349
CI+MK+ER+IE,127,0.76885
CI+MK+ER+IE,128,0.6031
CI+MK+ER+IE,129,0.651848
CI+MK+ER+IE,130,0.70267
CI+MK+ER+IE,131,0.744637
CI+MK+ER+IE,132,0.59955
CI+MK+ER+IE,133,0.7625
CI+MK+ER+IE,134,0.8655
CI+MK+ER+IE,135,0.68585
CI+MK+ER+IE,136,0.5099
CI+MK+ER+IE,137,0.75195
CI+MK+ER+IE,138,0.7766
CI+MK+ER+IE,139,0.66845
CI+MK+ER+IE,140,0.6977
CI+MK+ER+IE,141,0.8155
CI+MK+ER+IE,142,0.70945
CI+MK+ER+IE,143,0.701
CI+MK+ER+IE,144,0.76935
CI+MK+ER+IE,145,0.79385
CI+MK+ER+IE,146,0.73275
CI+MK+ER+IE,147,0.63605
CI+MK+ER+IE,148,0.7584
CI+MK+ER+IE,149,0.8724
CI+MK+ER+IE,150,0.69635
CI+MK+ER+IE,151,0.72655
CI+MK+ER+IE,152,0.4269
CI+MK+ER+IE,153,0.822
CI+MK+ER+IE,154,0.85295
CI+MK+ER+IE,155,0.874144
CI+MK+ER+IE,156,0.440108
CI+MK+ER+IE,157,0.662299
CI+MK+ER+IE,158,0.6289
CI+MK+ER+IE,159,0.5841
CI+MK+ER+IE,160,0.319444
CI+MK+ER+IE,161,0.593159
CI+MK+ER+IE,162,0.6123
CI+MK+ER+IE,163,0.356332
CI+MK+ER+IE,164,0.619374
CI+MK+ER+IE,165,0.70795
CI+MK+ER+IE,166,0.682734
CI+MK+ER+IE,167,0.692735
CI+MK+ER+IE,168,0.6835
CI+MK+ER+IE,169,0.713707
CI+MK+ER+IE,170,0.747762
CI+MK+ER+IE,171,0.7459
CI+MK+ER+IE,172,0.4814
CI+MK+ER+IE,173,0.6133
CI+MK+ER+IE,174,0.72995
CI+MK+ER+IE,175,0.8416
CI+MK+ER+IE,176,0.7271
CI+MK+ER+IE,177,0.86755
CI+MK+ER+IE,178,0.67545
CI+MK+ER+IE,179,0.57995
CI+MK+ER+IE,180,0.76
CI+MK+ER+IE,181,0.3913
CI+MK+ER+IE,182,0.6805
CI+MK+ER+IE,183,0.395997
CI+MK+ER+IE,184,0.78635
CI+MK+ER+IE,185,0.671784
CI+MK+ER+IE,186,0.7757
CI+MK+ER+IE,187,0.618
CI+MK+ER+IE,188,0.8162
CI+MK+ER+IE,189,0.735887
CI+MK+ER+IE,190,0.60091
CI+MK+ER+IE,191,0.784339
CI+MK+ER+IE,192,0.6355
CI+MK+ER+IE,193,0.553711
